0, CONV2d, 0, 1, 32, 224, 224, 3, 3, 3, 1, 1, 1, 1
1, CONV2d, 1, 1, 32, 224, 224, 32, 3, 3, 1, 1, 1, 1
2, CONV2d, 2, 1, 64, 112, 112, 32, 3, 3, 1, 1, 1, 1
3, CONV2d, 3, 1, 64, 112, 112, 64, 3, 3, 1, 1, 1, 1
4, CONV2d, 4, 1, 128, 56, 56, 64, 3, 3, 1, 1, 1, 1
5, CONV2d, 5, 1, 128, 56, 56, 128, 3, 3, 1, 1, 1, 1
6, CONV2d, 6, 1, 256, 28, 28, 128, 3, 3, 1, 1, 1, 1
7, CONV2d, 7, 1, 256, 28, 28, 256, 3, 3, 1, 1, 1, 1
8, CONV2d, 8, 1, 512, 14, 14, 256, 3, 3, 1, 1, 1, 1
9, CONV2d, 9, 1, 512, 14, 14, 512, 3, 3, 1, 1, 1, 1
10, CONV2d, 10, 1, 256, 28, 28, 512, 2, 2, 1, 1, 1, 1
11, CONV2d, 11, 1, 256, 28, 28, 512, 3, 3, 1, 1, 1, 1
12, CONV2d, 12, 1, 128, 56, 56, 256, 3, 3, 1, 1, 1, 1
13, CONV2d, 13, 1, 128, 56, 56, 128, 3, 3, 1, 1, 1, 1
14, CONV2d, 14, 1, 64, 112, 112, 128, 3, 3, 1, 1, 1, 1
15, CONV2d, 15, 1, 64, 112, 112, 64, 3, 3, 1, 1, 1, 1
16, CONV2d, 16, 1, 32, 224, 224, 64, 3, 3, 1, 1, 1, 1
17, CONV2d, 17, 1, 32, 224, 224, 32, 3, 3, 1, 1, 1, 1
18, CONV2d, 18, 1, 1, 224, 224, 32, 1, 1, 1, 1, 1, 1
