Label,FinalPerformance
resnet50/NBP/layer_5_type_0/Traces/trace_21,771456.0
resnet50/NBP/layer_5_type_0/Traces/trace_16,276360.0
resnet50/NBP/layer_5_type_0/Traces/trace_32,881664.0
resnet50/NBP/layer_5_type_0/Traces/trace_8,1111264.0
resnet50/NBP/layer_5_type_0/Traces/trace_27,1705984.0
resnet50/NBP/layer_5_type_0/Traces/trace_37,1761928.0
resnet50/NBP/layer_5_type_0/Traces/trace_19,314048.0
resnet50/NBP/layer_5_type_0/Traces/trace_30,820288.0
resnet50/NBP/layer_5_type_0/Traces/trace_26,277872.0
resnet50/NBP/layer_5_type_0/Traces/trace_7,810880.0
resnet50/NBP/layer_5_type_0/Traces/trace_3,242816.0
resnet50/NBP/layer_5_type_0/Traces/trace_1,193256.0
resnet50/NBP/layer_5_type_0/Traces/trace_12,414624.0
resnet50/NBP/layer_5_type_0/Traces/trace_25,3816192.0
resnet50/NBP/layer_5_type_0/Traces/trace_6,459980.8
resnet50/NBP/layer_5_type_0/Traces/trace_36,117600.0
resnet50/NBP/layer_5_type_0/Traces/trace_29,3496192.0
resnet50/NBP/layer_5_type_0/Traces/trace_17,185024.0
resnet50/NBP/layer_5_type_0/Traces/trace_18,243072.0
resnet50/NBP/layer_5_type_0/Traces/trace_9,1675408.0
resnet50/NBP/layer_5_type_0/Traces/trace_11,521975.04
resnet50/NBP/layer_5_type_0/Traces/trace_31,249408.0
resnet50/NBP/layer_5_type_0/Traces/trace_33,427840.0
resnet50/NBP/layer_5_type_0/Traces/trace_28,627312.0
resnet50/NBP/layer_5_type_0/Traces/trace_22,462336.0
resnet50/NBP/layer_5_type_0/Traces/trace_2,852992.0
resnet50/NBP/layer_5_type_0/Traces/trace_13,245366.15384615384
resnet50/NBP/layer_5_type_0/Traces/trace_23,820064.0
resnet50/NBP/layer_5_type_0/Traces/trace_38,2957248.0
resnet50/NBP/layer_5_type_0/Traces/trace_4,609392.0
resnet50/NBP/layer_5_type_0/Traces/trace_20,229712.0
resnet50/NBP/layer_5_type_0/Traces/trace_35,3526208.0
resnet50/NBP/layer_3_type_0/Traces/trace_34,776160.0
resnet50/NBP/layer_3_type_0/Traces/trace_10,1563296.0
resnet50/NBP/layer_3_type_0/Traces/trace_15,216272.0
resnet50/NBP/layer_3_type_0/Traces/trace_14,186102.0
resnet50/NBP/layer_3_type_0/Traces/trace_24,152432.0
resnet50/NBP/layer_3_type_0/Traces/trace_5,1451184.0
resnet50/NBP/layer_3_type_0/Traces/trace_0,107912.0
resnet50/NBP/layer_3_type_0/Traces/trace_39,260848.0
resnet50/NBP/layer_3_type_0/Traces/trace_21,3082688.0
resnet50/NBP/layer_3_type_0/Traces/trace_16,184240.0
resnet50/NBP/layer_3_type_0/Traces/trace_32,221536.0
resnet50/NBP/layer_3_type_0/Traces/trace_8,1674624.0
resnet50/NBP/layer_3_type_0/Traces/trace_27,428064.0
resnet50/NBP/layer_3_type_0/Traces/trace_37,1831424.0
resnet50/NBP/layer_3_type_0/Traces/trace_19,229712.0
resnet50/NBP/layer_3_type_0/Traces/trace_30,1404144.0
resnet50/NBP/layer_3_type_0/Traces/trace_26,393176.0
resnet50/NBP/layer_3_type_0/Traces/trace_7,6748672.0
resnet50/NBP/layer_3_type_0/Traces/trace_3,207312.0
resnet50/NBP/layer_3_type_0/Traces/trace_1,1475488.0
resnet50/NBP/layer_3_type_0/Traces/trace_12,382102.0
resnet50/NBP/layer_3_type_0/Traces/trace_25,426048.0
resnet50/NBP/layer_3_type_0/Traces/trace_6,221984.0
resnet50/NBP/layer_3_type_0/Traces/trace_36,215376.0
resnet50/NBP/layer_3_type_0/Traces/trace_29,482048.0
resnet50/NBP/layer_3_type_0/Traces/trace_17,211232.0
resnet50/NBP/layer_3_type_0/Traces/trace_18,5690272.0
resnet50/NBP/layer_3_type_0/Traces/trace_9,210784.0
resnet50/NBP/layer_3_type_0/Traces/trace_11,465024.0
resnet50/NBP/layer_3_type_0/Traces/trace_31,822976.0
resnet50/NBP/layer_3_type_0/Traces/trace_33,237888.0
resnet50/NBP/layer_3_type_0/Traces/trace_28,1649088.0
resnet50/NBP/layer_3_type_0/Traces/trace_22,238304.0
resnet50/NBP/layer_3_type_0/Traces/trace_2,445508.0
resnet50/NBP/layer_3_type_0/Traces/trace_13,1591968.0
resnet50/NBP/layer_3_type_0/Traces/trace_23,121153.28
resnet50/NBP/layer_3_type_0/Traces/trace_38,1700384.0
resnet50/NBP/layer_3_type_0/Traces/trace_4,1455104.0
resnet50/NBP/layer_3_type_0/Traces/trace_20,238304.0
resnet50/NBP/layer_3_type_0/Traces/trace_35,470006.1538461539
resnet50/NBP/layer_43_type_0/Traces/trace_34,737744.0
resnet50/NBP/layer_43_type_0/Traces/trace_10,5518576.0
resnet50/NBP/layer_43_type_0/Traces/trace_15,1584576.0
resnet50/NBP/layer_43_type_0/Traces/trace_14,2777908.0
resnet50/NBP/layer_43_type_0/Traces/trace_24,456680.0
resnet50/NBP/layer_43_type_0/Traces/trace_5,879984.0
resnet50/NBP/layer_43_type_0/Traces/trace_0,776944.0
resnet50/NBP/layer_43_type_0/Traces/trace_39,548996.0
resnet50/NBP/layer_43_type_0/Traces/trace_21,191051.0
resnet50/NBP/layer_43_type_0/Traces/trace_16,914032.0
resnet50/NBP/layer_43_type_0/Traces/trace_32,190806.0
resnet50/NBP/layer_43_type_0/Traces/trace_8,745878.0
resnet50/NBP/layer_43_type_0/Traces/trace_27,387884.0
resnet50/NBP/layer_43_type_0/Traces/trace_37,22024128.0
resnet50/NBP/layer_43_type_0/Traces/trace_19,820288.0
resnet50/NBP/layer_43_type_0/Traces/trace_30,212744.0
resnet50/NBP/layer_43_type_0/Traces/trace_26,2883552.0
resnet50/NBP/layer_43_type_0/Traces/trace_7,3008992.0
resnet50/NBP/layer_43_type_0/Traces/trace_3,737744.0
resnet50/NBP/layer_43_type_0/Traces/trace_1,440048.0
resnet50/NBP/layer_43_type_0/Traces/trace_12,546616.0
resnet50/NBP/layer_43_type_0/Traces/trace_25,1634752.0
resnet50/NBP/layer_43_type_0/Traces/trace_6,549584.0
resnet50/NBP/layer_43_type_0/Traces/trace_36,771456.0
resnet50/NBP/layer_43_type_0/Traces/trace_29,274596.0
resnet50/NBP/layer_43_type_0/Traces/trace_17,813344.0
resnet50/NBP/layer_43_type_0/Traces/trace_18,510776.0
resnet50/NBP/layer_43_type_0/Traces/trace_9,5502112.0
resnet50/NBP/layer_43_type_0/Traces/trace_11,237792.0
resnet50/NBP/layer_43_type_0/Traces/trace_31,802368.0
resnet50/NBP/layer_43_type_0/Traces/trace_33,1437856.0
resnet50/NBP/layer_43_type_0/Traces/trace_28,5506032.0
resnet50/NBP/layer_43_type_0/Traces/trace_22,221312.0
resnet50/NBP/layer_43_type_0/Traces/trace_2,1626688.0
resnet50/NBP/layer_43_type_0/Traces/trace_13,418880.0
resnet50/NBP/layer_43_type_0/Traces/trace_23,5879216.0
resnet50/NBP/layer_43_type_0/Traces/trace_38,2751056.0
resnet50/NBP/layer_43_type_0/Traces/trace_4,1675408.0
resnet50/NBP/layer_43_type_0/Traces/trace_20,486276.0
resnet50/NBP/layer_43_type_0/Traces/trace_35,3209472.0
resnet50/NBP/layer_46_type_0/Traces/trace_34,437024.0
resnet50/NBP/layer_46_type_0/Traces/trace_10,956984.0
resnet50/NBP/layer_46_type_0/Traces/trace_15,362796.0
resnet50/NBP/layer_46_type_0/Traces/trace_14,403214.0
resnet50/NBP/layer_46_type_0/Traces/trace_24,420896.0
resnet50/NBP/layer_46_type_0/Traces/trace_5,1436288.0
resnet50/NBP/layer_46_type_0/Traces/trace_0,1484504.0
resnet50/NBP/layer_46_type_0/Traces/trace_39,5665968.0
resnet50/NBP/layer_46_type_0/Traces/trace_21,260792.0
resnet50/NBP/layer_46_type_0/Traces/trace_16,510776.0
resnet50/NBP/layer_46_type_0/Traces/trace_32,5693408.0
resnet50/NBP/layer_46_type_0/Traces/trace_8,436464.0
resnet50/NBP/layer_46_type_0/Traces/trace_27,879984.0
resnet50/NBP/layer_46_type_0/Traces/trace_37,845600.0
resnet50/NBP/layer_46_type_0/Traces/trace_19,424928.0
resnet50/NBP/layer_46_type_0/Traces/trace_30,2880416.0
resnet50/NBP/layer_46_type_0/Traces/trace_26,548996.0
resnet50/NBP/layer_46_type_0/Traces/trace_7,1410416.0
resnet50/NBP/layer_46_type_0/Traces/trace_3,205800.0
resnet50/NBP/layer_46_type_0/Traces/trace_1,407358.0
resnet50/NBP/layer_46_type_0/Traces/trace_12,2833376.0
resnet50/NBP/layer_46_type_0/Traces/trace_25,409248.0
resnet50/NBP/layer_46_type_0/Traces/trace_6,745878.0
resnet50/NBP/layer_46_type_0/Traces/trace_36,218624.0
resnet50/NBP/layer_46_type_0/Traces/trace_29,486276.0
resnet50/NBP/layer_46_type_0/Traces/trace_17,2871008.0
resnet50/NBP/layer_46_type_0/Traces/trace_18,429408.0
resnet50/NBP/layer_46_type_0/Traces/trace_9,809424.0
resnet50/NBP/layer_46_type_0/Traces/trace_11,405104.0
resnet50/NBP/layer_46_type_0/Traces/trace_31,461552.0
resnet50/NBP/layer_46_type_0/Traces/trace_33,473144.0
resnet50/NBP/layer_46_type_0/Traces/trace_28,922992.0
resnet50/NBP/layer_46_type_0/Traces/trace_22,745584.0
resnet50/NBP/layer_46_type_0/Traces/trace_2,5572574.0
resnet50/NBP/layer_46_type_0/Traces/trace_13,388472.0
resnet50/NBP/layer_46_type_0/Traces/trace_23,2759288.0
resnet50/NBP/layer_46_type_0/Traces/trace_38,1441776.0
resnet50/NBP/layer_46_type_0/Traces/trace_4,1021496.0
resnet50/NBP/layer_46_type_0/Traces/trace_20,729659.0
resnet50/NBP/layer_46_type_0/Traces/trace_35,228536.0
resnet50/NBP/layer_26_type_0/Traces/trace_34,120776.96
resnet50/NBP/layer_26_type_0/Traces/trace_10,2849840.0
resnet50/NBP/layer_26_type_0/Traces/trace_15,510832.0
resnet50/NBP/layer_26_type_0/Traces/trace_14,260848.0
resnet50/NBP/layer_26_type_0/Traces/trace_24,230176.0
resnet50/NBP/layer_26_type_0/Traces/trace_5,354662.0
resnet50/NBP/layer_26_type_0/Traces/trace_0,215453.0
resnet50/NBP/layer_26_type_0/Traces/trace_39,5879020.0
resnet50/NBP/layer_26_type_0/Traces/trace_21,426216.0
resnet50/NBP/layer_26_type_0/Traces/trace_16,486276.0
resnet50/NBP/layer_26_type_0/Traces/trace_32,1610224.0
resnet50/NBP/layer_26_type_0/Traces/trace_8,106372.0
resnet50/NBP/layer_26_type_0/Traces/trace_27,723436.0
resnet50/NBP/layer_26_type_0/Traces/trace_37,107688.0
resnet50/NBP/layer_26_type_0/Traces/trace_19,551985.0
resnet50/NBP/layer_26_type_0/Traces/trace_30,790048.0
resnet50/NBP/layer_26_type_0/Traces/trace_26,390040.0
resnet50/NBP/layer_26_type_0/Traces/trace_7,249664.0
resnet50/NBP/layer_26_type_0/Traces/trace_3,1596224.0
resnet50/NBP/layer_26_type_0/Traces/trace_1,1028706.0
resnet50/NBP/layer_26_type_0/Traces/trace_12,419216.0
resnet50/NBP/layer_26_type_0/Traces/trace_25,399056.0
resnet50/NBP/layer_26_type_0/Traces/trace_6,152376.0
resnet50/NBP/layer_26_type_0/Traces/trace_36,114464.0
resnet50/NBP/layer_26_type_0/Traces/trace_29,388472.0
resnet50/NBP/layer_26_type_0/Traces/trace_17,794192.0
resnet50/NBP/layer_26_type_0/Traces/trace_18,1379252.0
resnet50/NBP/layer_26_type_0/Traces/trace_9,1573264.0
resnet50/NBP/layer_26_type_0/Traces/trace_11,817600.0
resnet50/NBP/layer_26_type_0/Traces/trace_31,878276.0
resnet50/NBP/layer_26_type_0/Traces/trace_33,425936.0
resnet50/NBP/layer_26_type_0/Traces/trace_28,837704.0
resnet50/NBP/layer_26_type_0/Traces/trace_22,790216.0
resnet50/NBP/layer_26_type_0/Traces/trace_2,5558168.0
resnet50/NBP/layer_26_type_0/Traces/trace_13,429856.0
resnet50/NBP/layer_26_type_0/Traces/trace_23,243432.0
resnet50/NBP/layer_26_type_0/Traces/trace_38,1672384.0
resnet50/NBP/layer_26_type_0/Traces/trace_4,378476.0
resnet50/NBP/layer_26_type_0/Traces/trace_20,195020.0
resnet50/NBP/layer_26_type_0/Traces/trace_35,2950976.0
resnet50/NBP/layer_9_type_0/Traces/trace_34,523712.0
resnet50/NBP/layer_9_type_0/Traces/trace_10,647344.0
resnet50/NBP/layer_9_type_0/Traces/trace_15,3385088.0
resnet50/NBP/layer_9_type_0/Traces/trace_14,1672832.0
resnet50/NBP/layer_9_type_0/Traces/trace_24,4044721.2307692305
resnet50/NBP/layer_9_type_0/Traces/trace_5,500416.0
resnet50/NBP/layer_9_type_0/Traces/trace_0,1796480.0
resnet50/NBP/layer_9_type_0/Traces/trace_39,3263720.727272727
resnet50/NBP/layer_9_type_0/Traces/trace_21,265236.0
resnet50/NBP/layer_9_type_0/Traces/trace_16,1871456.0
resnet50/NBP/layer_9_type_0/Traces/trace_32,1299770.1818181819
resnet50/NBP/layer_9_type_0/Traces/trace_8,575232.0
resnet50/NBP/layer_9_type_0/Traces/trace_27,3666504.0
resnet50/NBP/layer_9_type_0/Traces/trace_37,4142208.0
resnet50/NBP/layer_9_type_0/Traces/trace_19,1066352.0
resnet50/NBP/layer_9_type_0/Traces/trace_30,1117312.0
resnet50/NBP/layer_9_type_0/Traces/trace_26,2189768.0
resnet50/NBP/layer_9_type_0/Traces/trace_7,7528768.0
resnet50/NBP/layer_9_type_0/Traces/trace_3,1022512.0
resnet50/NBP/layer_9_type_0/Traces/trace_1,734210.1818181818
resnet50/NBP/layer_9_type_0/Traces/trace_12,1122380.0
resnet50/NBP/layer_9_type_0/Traces/trace_25,857120.0
resnet50/NBP/layer_9_type_0/Traces/trace_6,319936.0
resnet50/NBP/layer_9_type_0/Traces/trace_36,613024.0
resnet50/NBP/layer_9_type_0/Traces/trace_29,2376128.0
resnet50/NBP/layer_9_type_0/Traces/trace_17,3125992.0
resnet50/NBP/layer_9_type_0/Traces/trace_18,778464.0
resnet50/NBP/layer_9_type_0/Traces/trace_9,2372320.0
resnet50/NBP/layer_9_type_0/Traces/trace_11,312928.0
resnet50/NBP/layer_9_type_0/Traces/trace_31,9884672.0
resnet50/NBP/layer_9_type_0/Traces/trace_33,969472.0
resnet50/NBP/layer_9_type_0/Traces/trace_28,685120.0
resnet50/NBP/layer_9_type_0/Traces/trace_22,373576.0
resnet50/NBP/layer_9_type_0/Traces/trace_2,1771336.0
resnet50/NBP/layer_9_type_0/Traces/trace_13,2187746.0
resnet50/NBP/layer_9_type_0/Traces/trace_23,848512.0
resnet50/NBP/layer_9_type_0/Traces/trace_38,1223488.0
resnet50/NBP/layer_9_type_0/Traces/trace_4,1371328.0
resnet50/NBP/layer_9_type_0/Traces/trace_20,6397888.0
resnet50/NBP/layer_9_type_0/Traces/trace_35,822976.0
resnet50/NBP/layer_16_type_0/Traces/trace_34,717120.0
resnet50/NBP/layer_16_type_0/Traces/trace_10,6588224.0
resnet50/NBP/layer_16_type_0/Traces/trace_15,1609972.0
resnet50/NBP/layer_16_type_0/Traces/trace_14,624352.0
resnet50/NBP/layer_16_type_0/Traces/trace_24,1918304.0
resnet50/NBP/layer_16_type_0/Traces/trace_5,4387712.0
resnet50/NBP/layer_16_type_0/Traces/trace_0,294616.0
resnet50/NBP/layer_16_type_0/Traces/trace_39,655808.0
resnet50/NBP/layer_16_type_0/Traces/trace_21,639872.0
resnet50/NBP/layer_16_type_0/Traces/trace_16,1295168.0
resnet50/NBP/layer_16_type_0/Traces/trace_32,1218109.0909090908
resnet50/NBP/layer_16_type_0/Traces/trace_8,558392.0
resnet50/NBP/layer_16_type_0/Traces/trace_27,1440992.0
resnet50/NBP/layer_16_type_0/Traces/trace_37,3750832.0
resnet50/NBP/layer_16_type_0/Traces/trace_19,1522528.0
resnet50/NBP/layer_16_type_0/Traces/trace_30,423584.0
resnet50/NBP/layer_16_type_0/Traces/trace_26,3750208.0
resnet50/NBP/layer_16_type_0/Traces/trace_7,381612.0
resnet50/NBP/layer_16_type_0/Traces/trace_3,2881984.0
resnet50/NBP/layer_16_type_0/Traces/trace_1,1513120.0
resnet50/NBP/layer_16_type_0/Traces/trace_12,1124704.0
resnet50/NBP/layer_16_type_0/Traces/trace_25,1437856.0
resnet50/NBP/layer_16_type_0/Traces/trace_6,639927.2727272727
resnet50/NBP/layer_16_type_0/Traces/trace_36,2456464.0
resnet50/NBP/layer_16_type_0/Traces/trace_29,561176.0
resnet50/NBP/layer_16_type_0/Traces/trace_17,1799872.0
resnet50/NBP/layer_16_type_0/Traces/trace_18,967904.0
resnet50/NBP/layer_16_type_0/Traces/trace_9,8589168.0
resnet50/NBP/layer_16_type_0/Traces/trace_11,441968.0
resnet50/NBP/layer_16_type_0/Traces/trace_31,550676.0
resnet50/NBP/layer_16_type_0/Traces/trace_33,1629824.0
resnet50/NBP/layer_16_type_0/Traces/trace_28,892192.0
resnet50/NBP/layer_16_type_0/Traces/trace_22,783650.0
resnet50/NBP/layer_16_type_0/Traces/trace_2,2132200.0
resnet50/NBP/layer_16_type_0/Traces/trace_13,542752.0
resnet50/NBP/layer_16_type_0/Traces/trace_23,548272.0
resnet50/NBP/layer_16_type_0/Traces/trace_38,3645728.0
resnet50/NBP/layer_16_type_0/Traces/trace_4,5800032.0
resnet50/NBP/layer_16_type_0/Traces/trace_20,1021664.0
resnet50/NBP/layer_16_type_0/Traces/trace_35,333088.0
resnet50/NBP/layer_52_type_0/Traces/trace_34,1436288.0
resnet50/NBP/layer_52_type_0/Traces/trace_10,722456.0
resnet50/NBP/layer_52_type_0/Traces/trace_15,1479212.0
resnet50/NBP/layer_52_type_0/Traces/trace_14,354830.0
resnet50/NBP/layer_52_type_0/Traces/trace_24,417032.0
resnet50/NBP/layer_52_type_0/Traces/trace_5,801500.0
resnet50/NBP/layer_52_type_0/Traces/trace_0,182966.0
resnet50/NBP/layer_52_type_0/Traces/trace_39,398804.0
resnet50/NBP/layer_52_type_0/Traces/trace_21,956984.0
resnet50/NBP/layer_52_type_0/Traces/trace_16,218624.0
resnet50/NBP/layer_52_type_0/Traces/trace_32,5466048.0
resnet50/NBP/layer_52_type_0/Traces/trace_8,201614.0
resnet50/NBP/layer_52_type_0/Traces/trace_27,797216.0
resnet50/NBP/layer_52_type_0/Traces/trace_37,820064.0
resnet50/NBP/layer_52_type_0/Traces/trace_19,836192.0
resnet50/NBP/layer_52_type_0/Traces/trace_30,818048.0
resnet50/NBP/layer_52_type_0/Traces/trace_26,369656.0
resnet50/NBP/layer_52_type_0/Traces/trace_7,795648.0
resnet50/NBP/layer_52_type_0/Traces/trace_3,397880.0
resnet50/NBP/layer_52_type_0/Traces/trace_1,2962736.0
resnet50/NBP/layer_52_type_0/Traces/trace_12,126285.44
resnet50/NBP/layer_52_type_0/Traces/trace_25,5693408.0
resnet50/NBP/layer_52_type_0/Traces/trace_6,405608.0
resnet50/NBP/layer_52_type_0/Traces/trace_36,214928.0
resnet50/NBP/layer_52_type_0/Traces/trace_29,880964.0
resnet50/NBP/layer_52_type_0/Traces/trace_17,273308.0
resnet50/NBP/layer_52_type_0/Traces/trace_18,457016.0
resnet50/NBP/layer_52_type_0/Traces/trace_9,410144.0
resnet50/NBP/layer_52_type_0/Traces/trace_11,397040.0
resnet50/NBP/layer_52_type_0/Traces/trace_31,423248.0
resnet50/NBP/layer_52_type_0/Traces/trace_33,1395422.0
resnet50/NBP/layer_52_type_0/Traces/trace_28,5558168.0
resnet50/NBP/layer_52_type_0/Traces/trace_22,836976.0
resnet50/NBP/layer_52_type_0/Traces/trace_2,717164.0
resnet50/NBP/layer_52_type_0/Traces/trace_13,423248.0
resnet50/NBP/layer_52_type_0/Traces/trace_23,183995.0
resnet50/NBP/layer_52_type_0/Traces/trace_38,775376.0
resnet50/NBP/layer_52_type_0/Traces/trace_4,2849840.0
resnet50/NBP/layer_52_type_0/Traces/trace_20,221312.0
resnet50/NBP/layer_52_type_0/Traces/trace_35,419216.0
resnet50/NBP/layer_1_type_0/Traces/trace_34,859264.0
resnet50/NBP/layer_1_type_0/Traces/trace_10,239872.0
resnet50/NBP/layer_1_type_0/Traces/trace_15,403648.0
resnet50/NBP/layer_1_type_0/Traces/trace_14,6366080.0
resnet50/NBP/layer_1_type_0/Traces/trace_24,31328.0
resnet50/NBP/layer_1_type_0/Traces/trace_5,29512.0
resnet50/NBP/layer_1_type_0/Traces/trace_0,209888.0
resnet50/NBP/layer_1_type_0/Traces/trace_39,58800.0
resnet50/NBP/layer_1_type_0/Traces/trace_21,62848.0
resnet50/NBP/layer_1_type_0/Traces/trace_16,257544.0
resnet50/NBP/layer_1_type_0/Traces/trace_32,97804.0
resnet50/NBP/layer_1_type_0/Traces/trace_8,110880.0
resnet50/NBP/layer_1_type_0/Traces/trace_27,228928.0
resnet50/NBP/layer_1_type_0/Traces/trace_37,55720.0
resnet50/NBP/layer_1_type_0/Traces/trace_19,846272.0
resnet50/NBP/layer_1_type_0/Traces/trace_30,219968.0
resnet50/NBP/layer_1_type_0/Traces/trace_26,139776.0
resnet50/NBP/layer_1_type_0/Traces/trace_7,2809856.0
resnet50/NBP/layer_1_type_0/Traces/trace_3,747936.0
resnet50/NBP/layer_1_type_0/Traces/trace_1,38108.0
resnet50/NBP/layer_1_type_0/Traces/trace_12,69496.0
resnet50/NBP/layer_1_type_0/Traces/trace_25,157248.0
resnet50/NBP/layer_1_type_0/Traces/trace_6,58576.0
resnet50/NBP/layer_1_type_0/Traces/trace_36,5688704.0
resnet50/NBP/layer_1_type_0/Traces/trace_29,115136.0
resnet50/NBP/layer_1_type_0/Traces/trace_17,1722560.0
resnet50/NBP/layer_1_type_0/Traces/trace_18,549584.0
resnet50/NBP/layer_1_type_0/Traces/trace_9,420224.0
resnet50/NBP/layer_1_type_0/Traces/trace_11,646016.0
resnet50/NBP/layer_1_type_0/Traces/trace_31,734216.0
resnet50/NBP/layer_1_type_0/Traces/trace_33,402976.0
resnet50/NBP/layer_1_type_0/Traces/trace_28,60256.0
resnet50/NBP/layer_1_type_0/Traces/trace_22,912968.0
resnet50/NBP/layer_1_type_0/Traces/trace_2,123088.0
resnet50/NBP/layer_1_type_0/Traces/trace_13,420224.0
resnet50/NBP/layer_1_type_0/Traces/trace_23,400232.0
resnet50/NBP/layer_1_type_0/Traces/trace_38,420168.0
resnet50/NBP/layer_1_type_0/Traces/trace_4,110432.0
resnet50/NBP/layer_1_type_0/Traces/trace_20,2839648.0
resnet50/NBP/layer_1_type_0/Traces/trace_35,241024.0
resnet50/NBP/layer_34_type_0/Traces/trace_34,600334.0
resnet50/NBP/layer_34_type_0/Traces/trace_10,367108.0
resnet50/NBP/layer_34_type_0/Traces/trace_15,313656.0
resnet50/NBP/layer_34_type_0/Traces/trace_14,2849840.0
resnet50/NBP/layer_34_type_0/Traces/trace_24,1428056.0
resnet50/NBP/layer_34_type_0/Traces/trace_5,296108.6153846154
resnet50/NBP/layer_34_type_0/Traces/trace_0,388472.0
resnet50/NBP/layer_34_type_0/Traces/trace_39,209678.0
resnet50/NBP/layer_34_type_0/Traces/trace_21,5757696.0
resnet50/NBP/layer_34_type_0/Traces/trace_16,220080.0
resnet50/NBP/layer_34_type_0/Traces/trace_32,409248.0
resnet50/NBP/layer_34_type_0/Traces/trace_8,457016.0
resnet50/NBP/layer_34_type_0/Traces/trace_27,1640576.0
resnet50/NBP/layer_34_type_0/Traces/trace_37,243236.0
resnet50/NBP/layer_34_type_0/Traces/trace_19,733040.0
resnet50/NBP/layer_34_type_0/Traces/trace_30,241467.07692307694
resnet50/NBP/layer_34_type_0/Traces/trace_26,23385152.0
resnet50/NBP/layer_34_type_0/Traces/trace_7,121536.0
resnet50/NBP/layer_34_type_0/Traces/trace_3,1444912.0
resnet50/NBP/layer_34_type_0/Traces/trace_1,296123.6923076923
resnet50/NBP/layer_34_type_0/Traces/trace_12,1397872.0
resnet50/NBP/layer_34_type_0/Traces/trace_25,880964.0
resnet50/NBP/layer_34_type_0/Traces/trace_6,245004.3076923077
resnet50/NBP/layer_34_type_0/Traces/trace_36,913360.0
resnet50/NBP/layer_34_type_0/Traces/trace_29,313656.0
resnet50/NBP/layer_34_type_0/Traces/trace_17,230404.0
resnet50/NBP/layer_34_type_0/Traces/trace_18,212688.0
resnet50/NBP/layer_34_type_0/Traces/trace_9,209678.0
resnet50/NBP/layer_34_type_0/Traces/trace_11,521584.0
resnet50/NBP/layer_34_type_0/Traces/trace_31,106372.0
resnet50/NBP/layer_34_type_0/Traces/trace_33,822976.0
resnet50/NBP/layer_34_type_0/Traces/trace_28,348168.0
resnet50/NBP/layer_34_type_0/Traces/trace_22,106372.0
resnet50/NBP/layer_34_type_0/Traces/trace_2,230832.0
resnet50/NBP/layer_34_type_0/Traces/trace_13,552034.0
resnet50/NBP/layer_34_type_0/Traces/trace_23,378476.0
resnet50/NBP/layer_34_type_0/Traces/trace_38,421120.0
resnet50/NBP/layer_34_type_0/Traces/trace_4,354872.0
resnet50/NBP/layer_34_type_0/Traces/trace_20,214928.0
resnet50/NBP/layer_34_type_0/Traces/trace_35,609336.0
resnet50/NBP/layer_0_type_0/Traces/trace_34,717456.3999999999
resnet50/NBP/layer_0_type_0/Traces/trace_10,2381051.0
resnet50/NBP/layer_0_type_0/Traces/trace_15,1144808.0
resnet50/NBP/layer_0_type_0/Traces/trace_14,7286426.0
resnet50/NBP/layer_0_type_0/Traces/trace_24,657741.0
resnet50/NBP/layer_0_type_0/Traces/trace_5,2499501.0
resnet50/NBP/layer_0_type_0/Traces/trace_0,1055658.8
resnet50/NBP/layer_0_type_0/Traces/trace_39,7614152.0
resnet50/NBP/layer_0_type_0/Traces/trace_21,2174635.076923077
resnet50/NBP/layer_0_type_0/Traces/trace_16,3741241.0
resnet50/NBP/layer_0_type_0/Traces/trace_32,4604461.0
resnet50/NBP/layer_0_type_0/Traces/trace_8,8579825.0
resnet50/NBP/layer_0_type_0/Traces/trace_27,2121985.5999999996
resnet50/NBP/layer_0_type_0/Traces/trace_37,1223824.0
resnet50/NBP/layer_0_type_0/Traces/trace_19,4364031.0
resnet50/NBP/layer_0_type_0/Traces/trace_30,1524768.0
resnet50/NBP/layer_0_type_0/Traces/trace_26,613132.16
resnet50/NBP/layer_0_type_0/Traces/trace_7,16983167.0
resnet50/NBP/layer_0_type_0/Traces/trace_3,615034.0
resnet50/NBP/layer_0_type_0/Traces/trace_1,353899.0
resnet50/NBP/layer_0_type_0/Traces/trace_12,597716.0
resnet50/NBP/layer_0_type_0/Traces/trace_25,9669769.454545455
resnet50/NBP/layer_0_type_0/Traces/trace_6,1346156.0
resnet50/NBP/layer_0_type_0/Traces/trace_36,347130.0
resnet50/NBP/layer_0_type_0/Traces/trace_29,347130.0
resnet50/NBP/layer_0_type_0/Traces/trace_17,369692.0
resnet50/NBP/layer_0_type_0/Traces/trace_18,394576.0
resnet50/NBP/layer_0_type_0/Traces/trace_9,1072047.076923077
resnet50/NBP/layer_0_type_0/Traces/trace_11,2121743.0
resnet50/NBP/layer_0_type_0/Traces/trace_31,4446218.0
resnet50/NBP/layer_0_type_0/Traces/trace_33,361508.0
resnet50/NBP/layer_0_type_0/Traces/trace_28,8668757.0
resnet50/NBP/layer_0_type_0/Traces/trace_22,2483428.181818182
resnet50/NBP/layer_0_type_0/Traces/trace_2,33926885.0
resnet50/NBP/layer_0_type_0/Traces/trace_13,2023267.0
resnet50/NBP/layer_0_type_0/Traces/trace_23,2717204.0
resnet50/NBP/layer_0_type_0/Traces/trace_38,588053.0
resnet50/NBP/layer_0_type_0/Traces/trace_4,2148569.230769231
