0, CONV2d, 0, 1, 64, 224, 224, 3, 3, 3, 1, 1, 1, 1
1, CONV2d, 1, 1, 64, 224, 224, 64, 3, 3, 1, 1, 1, 1
2, CONV2d, 2, 1, 128, 112, 112, 64, 3, 3, 1, 1, 1, 1
3, CONV2d, 3, 1, 128, 112, 112, 128, 3, 3, 1, 1, 1, 1
4, CONV2d, 4, 1, 256, 56, 56, 128, 3, 3, 1, 1, 1, 1
5, CONV2d, 5, 1, 256, 56, 56, 256, 3, 3, 1, 1, 1, 1
6, CONV2d, 6, 1, 256, 56, 56, 256, 3, 3, 1, 1, 1, 1
7, CONV2d, 7, 1, 512, 28, 28, 256, 3, 3, 1, 1, 1, 1
8, CONV2d, 8, 1, 512, 28, 28, 512, 3, 3, 1, 1, 1, 1
9, CONV2d, 9, 1, 512, 28, 28, 512, 3, 3, 1, 1, 1, 1
10, CONV2d, 10, 1, 512, 14, 14, 512, 3, 3, 1, 1, 1, 1
11, CONV2d, 11, 1, 512, 14, 14, 512, 3, 3, 1, 1, 1, 1
12, CONV2d, 12, 1, 512, 14, 14, 512, 3, 3, 1, 1, 1, 1
13, FC, 0, 1, 1, 1, 25088, -1, 4096, -1, -1, -1, -1, -1
14, FC, 1, 1, 1, 1, 4096, -1, 4096, -1, -1, -1, -1, -1
15, FC, 2, 1, 1, 1, 4096, -1, 1000, -1, -1, -1, -1, -1
