0, CONV2d, 0, 1, 64, 112, 112, 3, 7, 7, 2, 2, 1, 1
1, CONV2d, 1, 1, 64, 56, 56, 64, 1, 1, 1, 1, 1, 1
2, CONV2d, 2, 1, 64, 56, 56, 64, 3, 3, 1, 1, 1, 1
3, CONV2d, 3, 1, 256, 56, 56, 64, 1, 1, 1, 1, 1, 1
4, CONV2d, 4, 1, 256, 56, 56, 64, 1, 1, 1, 1, 1, 1
5, CONV2d, 5, 1, 64, 56, 56, 256, 1, 1, 1, 1, 1, 1
6, CONV2d, 6, 1, 64, 56, 56, 64, 3, 3, 1, 1, 1, 1
7, CONV2d, 7, 1, 256, 56, 56, 64, 1, 1, 1, 1, 1, 1
8, CONV2d, 8, 1, 64, 56, 56, 256, 1, 1, 1, 1, 1, 1
9, CONV2d, 9, 1, 64, 56, 56, 64, 3, 3, 1, 1, 1, 1
10, CONV2d, 10, 1, 256, 56, 56, 64, 1, 1, 1, 1, 1, 1
11, CONV2d, 11, 1, 128, 56, 56, 256, 1, 1, 1, 1, 1, 1
12, CONV2d, 12, 1, 128, 28, 28, 128, 3, 3, 2, 2, 1, 1
13, CONV2d, 13, 1, 512, 28, 28, 128, 1, 1, 1, 1, 1, 1
14, CONV2d, 14, 1, 512, 28, 28, 256, 1, 1, 2, 2, 1, 1
15, CONV2d, 15, 1, 128, 28, 28, 512, 1, 1, 1, 1, 1, 1
16, CONV2d, 16, 1, 128, 28, 28, 128, 3, 3, 1, 1, 1, 1
17, CONV2d, 17, 1, 512, 28, 28, 128, 1, 1, 1, 1, 1, 1
18, CONV2d, 18, 1, 128, 28, 28, 512, 1, 1, 1, 1, 1, 1
19, CONV2d, 19, 1, 128, 28, 28, 128, 3, 3, 1, 1, 1, 1
20, CONV2d, 20, 1, 512, 28, 28, 128, 1, 1, 1, 1, 1, 1
21, CONV2d, 21, 1, 128, 28, 28, 512, 1, 1, 1, 1, 1, 1
